dt_id,dm_id,inv_id,descr,open_date
1,5,237,sample description sorry,576
2,7,580,sample description sorry,60
7,5,956,sample description sorry,256
2,5,498,sample description sorry,200
1,2,666,sample description sorry,106
8,6,983,sample description sorry,456
7,4,765,sample description sorry,568
11,1,434,sample description sorry,76
6,5,853,sample description sorry,101
9,7,157,sample description sorry,314
11,7,118,sample description sorry,411
9,4,210,sample description sorry,368
10,7,659,sample description sorry,280
3,2,298,sample description sorry,598
1,2,915,sample description sorry,177
5,7,407,sample description sorry,334
6,5,1002,sample description sorry,456
8,6,466,sample description sorry,512
9,7,859,sample description sorry,611
9,3,49,sample description sorry,321
6,4,870,sample description sorry,436
8,1,986,sample description sorry,285
1,3,625,sample description sorry,673
9,7,64,sample description sorry,673
6,4,79,sample description sorry,554
10,2,157,sample description sorry,85
8,1,949,sample description sorry,614
11,5,851,sample description sorry,190
1,2,96,sample description sorry,63
11,7,62,sample description sorry,665
6,6,413,sample description sorry,189
8,3,891,sample description sorry,286
5,4,592,sample description sorry,227
3,2,719,sample description sorry,114
1,7,432,sample description sorry,366
8,1,804,sample description sorry,493
8,2,38,sample description sorry,331
5,4,61,sample description sorry,620
6,4,156,sample description sorry,645
10,3,657,sample description sorry,151
10,4,656,sample description sorry,443
3,1,771,sample description sorry,54
4,1,350,sample description sorry,666
8,4,566,sample description sorry,281
9,1,567,sample description sorry,453
10,5,46,sample description sorry,688
7,5,238,sample description sorry,417
8,1,238,sample description sorry,691
8,2,981,sample description sorry,48
1,5,190,sample description sorry,680
4,7,857,sample description sorry,675
8,5,577,sample description sorry,406
3,6,678,sample description sorry,229
9,5,692,sample description sorry,653
1,3,938,sample description sorry,536
10,5,887,sample description sorry,418
9,4,969,sample description sorry,593
11,1,411,sample description sorry,397
1,6,59,sample description sorry,292
1,4,86,sample description sorry,388
7,6,716,sample description sorry,214
8,5,899,sample description sorry,387
8,7,446,sample description sorry,548
2,3,361,sample description sorry,603
6,4,440,sample description sorry,467
6,7,306,sample description sorry,641
4,1,530,sample description sorry,249
10,3,476,sample description sorry,32
11,6,648,sample description sorry,425
9,4,912,sample description sorry,580
6,4,841,sample description sorry,578
6,2,109,sample description sorry,287
7,1,608,sample description sorry,604
2,5,975,sample description sorry,33
8,2,819,sample description sorry,122
3,7,576,sample description sorry,662
1,1,607,sample description sorry,78
6,1,390,sample description sorry,541
9,6,905,sample description sorry,575
6,2,210,sample description sorry,234
8,4,225,sample description sorry,321
6,7,619,sample description sorry,684
10,4,90,sample description sorry,253
4,7,919,sample description sorry,226
10,1,984,sample description sorry,523
3,7,849,sample description sorry,515
10,6,124,sample description sorry,234
4,3,177,sample description sorry,179
5,1,947,sample description sorry,443
10,2,676,sample description sorry,321
7,3,178,sample description sorry,179
10,3,415,sample description sorry,554
1,7,601,sample description sorry,180
2,6,819,sample description sorry,245
8,5,449,sample description sorry,88
5,7,721,sample description sorry,605
10,2,206,sample description sorry,389
4,1,775,sample description sorry,4
5,6,346,sample description sorry,410
7,5,334,sample description sorry,615
4,5,128,sample description sorry,686
10,4,346,sample description sorry,436
5,5,269,sample description sorry,343
9,6,624,sample description sorry,242
5,5,894,sample description sorry,30
6,2,706,sample description sorry,450
10,1,87,sample description sorry,223
6,4,985,sample description sorry,107
1,2,619,sample description sorry,217
8,2,124,sample description sorry,153
2,1,670,sample description sorry,113
7,7,951,sample description sorry,596
2,6,111,sample description sorry,200
8,4,41,sample description sorry,365
9,2,198,sample description sorry,600
2,2,671,sample description sorry,136
6,7,492,sample description sorry,632
7,2,97,sample description sorry,603
2,6,719,sample description sorry,466
2,3,238,sample description sorry,570
11,2,5,sample description sorry,30
3,6,950,sample description sorry,523
8,7,186,sample description sorry,598
3,2,792,sample description sorry,581
4,1,601,sample description sorry,456
11,6,256,sample description sorry,96
5,1,297,sample description sorry,550
6,2,49,sample description sorry,145
6,5,774,sample description sorry,502
11,2,180,sample description sorry,273
11,4,334,sample description sorry,42
6,2,284,sample description sorry,523
9,6,100,sample description sorry,599
9,3,432,sample description sorry,52
3,2,530,sample description sorry,15
7,2,733,sample description sorry,597
6,2,889,sample description sorry,369
11,1,336,sample description sorry,542
6,1,875,sample description sorry,332
11,1,768,sample description sorry,435
7,5,14,sample description sorry,518
2,5,608,sample description sorry,188
1,7,79,sample description sorry,348
2,5,289,sample description sorry,110
10,2,926,sample description sorry,539
1,6,18,sample description sorry,292
4,5,531,sample description sorry,688
1,6,478,sample description sorry,674
5,6,574,sample description sorry,685
4,5,378,sample description sorry,573
1,7,853,sample description sorry,469
9,2,960,sample description sorry,149
9,5,398,sample description sorry,640
6,5,968,sample description sorry,350
2,1,165,sample description sorry,94
11,1,278,sample description sorry,353
2,1,609,sample description sorry,380
4,5,48,sample description sorry,448
9,6,201,sample description sorry,172
2,2,668,sample description sorry,681
4,6,709,sample description sorry,346
6,6,649,sample description sorry,262
5,7,953,sample description sorry,487
6,6,40,sample description sorry,109
4,4,940,sample description sorry,282
1,7,812,sample description sorry,561
3,7,434,sample description sorry,578
11,2,985,sample description sorry,183
1,4,537,sample description sorry,129
8,7,775,sample description sorry,468
4,4,472,sample description sorry,97
3,6,165,sample description sorry,489
6,5,119,sample description sorry,536
11,6,60,sample description sorry,626
10,3,505,sample description sorry,696
3,1,308,sample description sorry,41
7,1,429,sample description sorry,60
2,3,631,sample description sorry,632
10,2,557,sample description sorry,359
2,4,678,sample description sorry,329
7,2,345,sample description sorry,593
10,2,744,sample description sorry,93
7,7,278,sample description sorry,138
10,1,473,sample description sorry,427
6,3,993,sample description sorry,426
1,6,1003,sample description sorry,634
2,7,176,sample description sorry,400
11,4,535,sample description sorry,178
5,3,13,sample description sorry,365
3,4,266,sample description sorry,616
9,2,66,sample description sorry,497
8,2,94,sample description sorry,360
8,3,405,sample description sorry,533
10,7,918,sample description sorry,448
3,7,142,sample description sorry,217
9,5,606,sample description sorry,466
8,4,143,sample description sorry,58
9,7,280,sample description sorry,643
2,4,1011,sample description sorry,296
5,3,372,sample description sorry,64
6,6,594,sample description sorry,38
11,3,380,sample description sorry,60
7,1,442,sample description sorry,691
5,4,195,sample description sorry,167
11,7,824,sample description sorry,329
6,7,330,sample description sorry,166
2,3,275,sample description sorry,677
4,3,143,sample description sorry,698
10,5,809,sample description sorry,214
9,3,147,sample description sorry,467
5,7,526,sample description sorry,495
8,7,354,sample description sorry,82
5,4,1000,sample description sorry,523
6,6,297,sample description sorry,6
3,3,162,sample description sorry,608
5,4,858,sample description sorry,256
4,4,300,sample description sorry,561
1,3,436,sample description sorry,564
5,3,388,sample description sorry,235
3,1,639,sample description sorry,176
3,4,119,sample description sorry,177
2,2,935,sample description sorry,495
10,2,472,sample description sorry,191
11,5,540,sample description sorry,20
11,3,262,sample description sorry,373
10,5,906,sample description sorry,650
2,3,691,sample description sorry,28
2,5,722,sample description sorry,429
2,4,960,sample description sorry,271
8,3,571,sample description sorry,227
6,3,414,sample description sorry,126
5,7,204,sample description sorry,119
4,5,552,sample description sorry,270
7,2,570,sample description sorry,67
2,6,550,sample description sorry,271
7,7,201,sample description sorry,157
1,3,789,sample description sorry,411
11,3,652,sample description sorry,512
8,2,500,sample description sorry,63
8,1,709,sample description sorry,321
4,7,852,sample description sorry,130
4,4,669,sample description sorry,404
11,6,772,sample description sorry,88
4,7,518,sample description sorry,119
9,6,492,sample description sorry,45
7,5,132,sample description sorry,698
5,3,277,sample description sorry,387
9,4,679,sample description sorry,313
3,4,18,sample description sorry,364
5,2,878,sample description sorry,24
2,5,739,sample description sorry,577
7,3,910,sample description sorry,122
4,6,541,sample description sorry,616
7,6,483,sample description sorry,532
9,1,1013,sample description sorry,155
1,6,253,sample description sorry,111
6,7,144,sample description sorry,669
4,7,90,sample description sorry,410
11,3,206,sample description sorry,320
9,4,219,sample description sorry,56
9,1,982,sample description sorry,528
8,7,820,sample description sorry,437
10,6,400,sample description sorry,214
10,3,686,sample description sorry,553
8,2,402,sample description sorry,690
1,5,85,sample description sorry,589
10,6,172,sample description sorry,402
7,3,859,sample description sorry,387
11,5,380,sample description sorry,574
4,4,872,sample description sorry,125
10,5,42,sample description sorry,611
9,6,463,sample description sorry,233
4,3,406,sample description sorry,217
7,2,505,sample description sorry,350
10,3,250,sample description sorry,353
8,1,295,sample description sorry,472
11,2,948,sample description sorry,325
5,3,853,sample description sorry,496
7,5,66,sample description sorry,150
3,6,218,sample description sorry,369
6,3,694,sample description sorry,627
1,5,899,sample description sorry,70
4,3,220,sample description sorry,599
4,6,372,sample description sorry,352
2,5,72,sample description sorry,673
4,4,504,sample description sorry,165
5,5,813,sample description sorry,218
7,3,821,sample description sorry,225
